id,eng,afr,tsn,nso,sot,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info
dsac_natural_sciences_and_technology_dictionary_sotho_2569,underweight,ondergewig,boimatlase,ya boimatlase / ya boimakgwahla,e moketa / e otileng,adjective,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2570,unhealthy,ongesond,"-bokoa, -fokola",fokolago / lwalago,e sa pheleng hantle,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2571,unisexual,eenslagtig,-bongbongwe,ya bongtee,e bong bo bong,adjective,e.g. plants,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2572,unit,eenheid,bongwe / yuniti,botee / yuniti,bonngwe,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2573,unite,verenig,kopanya,kopantšha,bonngwe / kopanya,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2574,unlike poles / unlike magnet poles,ongelyknamige pole / ongelyknamige magneetpole,ditshupamakenete tse di sa tshwaneng,diphoulo tša maknete tša go se swane,dintlha tsa makenete tse sa tshwaneng,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2575,unpolluted air,onbesoedelde lug,mowa o o phepa / mowaphepa / mowa o o sa kgotlelegang,moya wo o hlwekilego,moya o hlwekileng,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2576,unpolluted water,onbesoedelde water,metsi a a phepa / metsiphepa,meetse a hlwekilego,metsi a hlwekileng,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2577,unsafe way,onveilige wyse,mokgwa o o sa babalesegang,tsela ya go se bolokege,tsela e sa bolokehang,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2578,unsaturated,onversadig,sa lowang,hlokago sethini,e sa loelang,,e.g. chemistry,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2579,upper atmosphere,boonste atmosfeer,lefaufaugodimo,faufaugodimodimo,atemosefere e ka hodimo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2580,upper body,bolyf,mmelegodimo,seripagodimo sa mmele,bokahodimo ba mmele,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2581,upper jaw,bokaak,lotlhaagodimo,mohlagare wa ka godimo,mohlahare o ka hodimo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2582,upper level,bovlak / boonste vlak,boalogodimo,lebato la ka godimo / lebatogodimo,mokato o ka hodimo,,e.g. building,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2583,uproot,ontwortel,kumula / tomola,kakapolla / tomola,fothola,verb,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2584,uranium,uraan,yuraniamo,yuraniamo,yuraniamo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2585,useful plant,nuttige plant,semelabotlhokwa,sebjalojewa / sebjalolewa,semela sa bohlokwa,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2586,utensil,kombuisgerei,sediriswa,sebjana,sesebediswa sa ka tlung,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2587,uterus / womb,baarmoeder / uterus,popelo / sebopelo,popelo,popelo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2588,vacuum,vakuum,lolea,vakhumu / bakhumu / sekgobatlhokamoya,sehlokamoya,noun,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2589,valuable,waardevol,"-mosola, -botlhokwa",ye bohlokwa / ya mohola,e bohlokwa / e molemo,adjective,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2590,value,waarde,boleng,mohola / bohlokwa / boleng,molemong,noun,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2591,valve,klep,belefo / monatlana / motsokwana,belefe / velefe,velofo,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2592,vapour,damp,phufudi,mogodi / mmuwane,phofudi,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2593,variety,verskeidenheid,mofuta,mehutahuta,mefutafuta,,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2594,varnish,vernis,baniši,baniše,vanishi,noun,,,,,,,,,
dsac_natural_sciences_and_technology_dictionary_sotho_2595,vase,vaas / blompot,morufa / bolompoto / nkgwanatšheše,beise / veise,pitsapalesa,,,,,,,,,,
