id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_multilingual_mathematics_dictionary_r_to_6_837,square root sign,vierkantwortelsteken,uphawu lukanombolo ziphinde,uphawu lwesikweruthi,luphawu lwemsukasikwele / luphawu lwesikweleruthi,itshwayo lomrabhusikwere / itshwayo lesikweruthi,letshwao modisekwere,leswao la skwerute,letshwao la sekweruti,tshiga tsha mudzi tshikwea,mfungho wa rimitsu ra xikwere / mfungho wa xikwererhuti,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_838,standard unit of measurement,standaard metingseenheid,isilinganiso esimisiwe,umlinganiselo omiselweyo,liyunithisilinganiso,umuvosimedo ojayelekileko,kelotekanyetso e e kannweng,yunitikelo ya motheo,yuniti e tshwanang ya ho metha,muelo wo linganelaho,mpimo wa ntolovelo wa mapimele,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_839,start,begin,qala,qala,-cala,thoma,simolola,thoma,qala,thoma,sungula,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_840,step,stap,isigaba / isitephu,inqanaba,sinyatselo,igadango,kgato,kgato,mohato,zwitepe / maga,xitepe,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_841,stopwatch,stophorlosie,iwashi elimiswayo,istophuwotshi,liwashichishwako / sitobhuwashi,isitopowatjhi,thupanakotaoloso,setopowatšhe,stopwatjhe,tshitopowatshi / watshi ine ya ima,xitopowachi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_842,store,bêre,gcina,gcina,beka / gcina,bulunga,boloka,lota / boloka,boloka,-vhulunga,hlayisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_843,straight,reguit,qondile,ethe ngqo,-condzile,-nqophileko,tlhamaletseng / simaletseng,thwii,otlolohileng,tswititi,thwi / lulama,e.g. a straight line,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_844,straight angle / angle of continuation / flat angle,gestrekte hoek,igumbi eliqondile / i-engela,i-engile yokuqhubeka / i-engile engqalileyo / i-engile ethe ngqo,i-engeli lecondzile,iqondo elithabulukileko,khutlotlhamalalo,khutlothwii,sekgutlo se otlolohileng,engeḽe yo itaho tswititi / khuḓa tswititi / khuḓa ya mvelaphanḓa / engeḽe ya fulethe / engeḽe yo navhaho,yinhla-thwi / yinhla-pyatlama / engele ya layeni / engele yo loloka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_845,straight line,reguitlyn,umugqa oqonde thwi,umgca ongqalileyo,umugca locondzile,umudathwi,molatlhamalalo,mothalothwii,mola o otlolohileng,mutalo tswititi,layini-thwi / layini yo ololoka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_846,structure,struktuur,isakhiwo,ubume,sakhiwo,isakhiwo / isijamiso,popego,sebopego,popeho,tshivhumbeo / mbumbo,xivumbeko,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_847,subdivision,onderverdeling,isigatshana,isahlulwana,sigatjane,ihlukanisongcenye,karologape,ngwathaganyo,karolwana,khethekanyo-ṱhukhu,xiphemu xa vuavanyisi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_848,subset,deelversameling,iqoqwana,isetana kwisethi,lisethi lelincane / lisethincane,isedana,setekalana,seripa sa sete / seripa sa sehlopha,karolwana ya sete,sethe-ṱhukhu,sete-ntsongo / ntlawa-ntsongo / sabusete / xiphemu xa ntlawa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_849,substitute,vervang / substitueer,bambela / melela,fakela enye endaweni yenye,melela / vala / bambela,jamiselela,emisetsa,bea bakeng sa,emela,-imela,siva,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_850,subtract,aftrek,susa / khipha,thabatha,khokha / susa / khipha,khupha,ntsha / tlosa,ntšha,tlosa,-ṱusa / u ṱusa,susa,symbol - / verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_851,subtraction,aftrekking,ukususa,ukuthabatha,kususa / kukhipha / kukhokha,ukukhupha,tloso / ntsho,tlošo / ntšho,ho tlosa,muṱuso / u ṱusa,nsuso,symbol - / noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_852,subtraction calculation,aftrekberekening,ukubala ngokususa,uthabatho / ukuthabatha,kubala ngekususa / kubala ngekukhipha,umbalokhupha,palelotloso / palelontsho,palelo ya go ntšha,tshebetso ya ho tlosa,murekanyo wa muṱuso / u vhalela ha muṱuso,nkhakhuleto wa nsuso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_853,subtrahend,aftrekker,inombolo esuswa kwenye,inani elithatyathwayo,inombolo lesuswako / umsuswa,umkhutjhwa,palotloswa / setloswa,palontšhwa,setloswa,nomboro i ṱuswaho,xisusiwa / nomboro-susiwa,see also minuend,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_854,summer,somer,ihlobo,ihlobo,lihlobo,ihlobo,selemo,selemo,lehlabula,tshilimo,ximumu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_855,Sunday,Sondag,iSonto,iCawa,Lisontfo,uSonto,laTshipi / Sontaga,LaMorena / Sontaga,Sontaha,Swondaha,Sonto,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_856,switch off,afskakel,cisha,cima,cisha,cima,tima,tima,tima,-dzima / tsima,tima,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_857,switch on,aanskakel,khanyisa / layitha,layita / khanyisa / vula / vulela,layitha / khanyisa,khanyisa,tshuba / bonesa,tšhuma / gotetša / thumaša,kgantsha / bonesa,funga,lumeka,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_858,symbol,simbool,uphawu / isifanekiselo,umqondiso / isimboli / uphawu,luphawu,itshwayo / iphawu,sekai,sešupo / seka,letshwao / sesupo,tshiga,simbolo / mfungho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_859,symmetrical,simmetries,fanana nxazombili,ngokolingano-macala,fananisekako,bandekebulingana,lekalekanang,lekanetšego,nyalanang,ndinganahuvhili,swiphemu-ringana,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_860,system,stelsel,inqubo,isixokelelwano / isistimu,indlela / inchubo,irherho,thulaganyo,dithotirišano,hlohlomelo,sisiṱeme,sisiteme,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_861,table,tabel,uhlu,uluhlu ngokwemihlathi / imiqolo,lithebula,ithebula,lenaneo,tlhopho / lenaneo,tafole / hlohlomiso,thebulu / ṱafula,tafula,,rows and columns,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_862,table,tafel,ithebula,itheyibhile,lithebula,ithebulabuyelelo,lenanekatiso,lenaneo,theibole,thebulu,tafula,,multiplication,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_863,tabulate,tabelleer,hlela ngezinhla,hlela ngokwemihlathi / hlela ngokwemiqolo,thebula / hlela,hlela ngokwethebula / thebula,rulaganya,go hlopha / beakanya,hlohlomisa,tevhekanya,longoloxa / xaxameta,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_864,tabulation,tabellering,ukuhlela ngezinhla,uhlelo ngokwemihlathi / uhlelo ngokwemiqolo,kuhlela / kuthebula,ukuhlela ngokwethebula,thulaganyo,tlhopho / peakanyo,tlhohlomiso,thevhekanyo,nongoloko / nxanxamelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_865,take away,wegneem / wegvat,susa / khipha,thabatha,susa / khipha,susa / khupha,ntsha / tlosa,ntšha / tloša,tlosa,-ṱusa,susa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_866,tall,lank,-de,ende,-dze,-de,-leele,telele,lelele,-lapfu / ndapfu,ku leha / vutlakuki,"taller, tallest, taller than / adjective",,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_867,tally,telling,ukuvumelana,uqhoqhoza / ukubala ngezihlanu,ithali,ithali,nyalana,palotekantšhi,dithali,thali,ndzinganiso / nhlayelo wa xintlhanu,noun,data handling,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_868,tangent,raaklyn,ithanjenti,ithanjenti,ithenjenti,ithanjeti,molakgomi,mothalokgoma,thanjente,thanzhenthi,thanjete,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_869,tangram,tangram,isiphico saseshayina,ithangramu,ithangramu,ithangramu,molakgomi / tankeramo,tankramo,thankramo,thaneramu,thangiramu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_870,tape measure,maatband / meetband,isikalibude,iteyiphu yokumejarisha / iteyiphu yokulinganisa,ithephu yekukala,itheyibhu yokulinganisa,selekanyi,theipitekanyo / theipi,theipi,theiphi ya u kala,thepi yo pima,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_871,tax,belasting,intela,irhafu,intsela / umtselo,umthelo,lekgetho,motšhelo,lekgetho,muthelo,ndzuvo / xibalo / muthelo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_872,teaspoon,teelepel,ukhezwana / ithisipunu,itispuni,ithispunu,utelebhula,leswana,lehwana la tee / thispune,thisipune,tshilebula,xilepulana / thisipuni,5 ml,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_873,television / television set,televisie,umabonisakude / umabonakude,ithelevizhini / umabonwakude,mabonakhashane / ithelevishini,ithelevitjhini / umabonwakude,thelebišene,thelebišene,thelevishene,thelevishini,thelevhixini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_874,tell the time,sê hoe laat dit is,shono isikhathi,xela ixesha,shano sikhatsi,yitjho isikhathi,ke nako mang,bolela nako,bolela nako,amba tshifhinga,vula nkarhi / boxa nkarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_875,temperature,temperatuur,izinga lokushisa,iqondo lobushushu / ithempritsha,lizingakushisa,izinga lokutjhisa,themperetšhara,thempheretšha / kelophišo,themperetjhara,mufhiso / thempharetsha,themparacha / mahisele,°C,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_876,ten,tien,ishumi,ishumi,lishumi,itjhumi,lesome,lesome,leshome,fumi,khume,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_877,tens / T,tiene,amashumi,amashumi,emashumi,amatjhumi,masome,T / masome,mashome,mahumi,makume,used in the plural in this case / Abbreviation/ used in e.g. adding,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_878,tenth,tiende,iqhezu lokweshumi,isinye eshumini,kwelishumi,kwetjhumi,nngwe-someng,ya bolesome,karolo ya leshome,tshafumi,vukhume,,fraction,,,Sh,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_879,tessellate,tesselleer,thothanisa imifanekiso,ithesilethi / ukuthayilisha,yamanisa / matanisa / theseletha,theseleyitha,momaganya / kgotlaganya,pataganya,momahanya,theselethe,hlanganisela / theseleta,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_880,tessellation,tessellasie / verteëling,uthothanisomifanekiso,ithesileyishini / ukuthayilisha,kuyamanisa / kumatanisa,ukutheseleyitha,momagano,pataganyo,momahanyo,mutheseletho,nhlanganiselo / theselexini,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_881,test,toets,isivivinyo,uvavanyo,luhlolo / sivivinyo,ukuhlola,teko,teko / moleko,teko,ndingo,xikambelwana,noun,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_882,tetrahedron,tetraëder / viervlak,usigaxamacalane,itethrahedroni,busone / ithethahedroni,ithethahedroni,khutlotharotlhakorenne,sebopegohlakorenne / tetrahetrone,thetrahedrone,thethirahedironi,thenthirahedironi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_883,therefore,dus,ngakho-ke,ngoko ke,ngako-ke,yeke,ka jalo / ka moo,ka tsela yeo / ka fao,ka hoo,ngauralo,hikokwalaho,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_884,thick,dik,okulugqinsi,ngqindilili,gcinsi,maporodlha / mabhombo,kima,koto,tenya,-denya,tsindziyela,"thicker, thickest / adverb",,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_885,thin,dun,okulucwephe,cekethekileyo,-ncane / -ncama / lula,matsikana,-sesane,tshese,tshesane,-sekene,lala,"thinner, thinnest",,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_886,third,derde,iqhezu lokuthathu,isinye esithathwini,kwesitsatfu,isithathu / kwesithathu,nngwe -tharong,teetharong,nngwe borarong,tshararu / ya vhuraru,nharhu,,fraction,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_887,third number,derde nommer,inombolo yesithathu,inani lesithathu,inombolo yesitsatfu,inimboro yesithathu,palo ya boraro,palo ya boraro / nomoro ya boraro,palo ya boraro,nomboro ya vhuraru,nomboro ya vunharhu,,space and position,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_888,thousand,duisend,inkulungwane,iwaka,inkhulungwane,ikulungwane,sekete,sekete,sekete,tshigidi,gidi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_889,thousands / Th,duisende,izinkulungwane,amawaka,tinkhulungwane,iinkulungwane,dikete,Th / dikete,dikete,zwigidi,magidi,<Abbreviation/ used in e.g.,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_890,thousandth,duisendste,iqhezu lenkulungwane,isinye ewakeni,kwenkhulungwane,kwekulungwane,nngwe-keteng,ya bosekete,karolo ya sekete,tsha gidi,vugidi / xa gidi,,fraction,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_891,three,drie,kuthathu,isithathu,kutsatfu,thathu,tharo,tharo,tharo,raru,nharhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_892,three-dimensional / 3D,driedimensioneel,nhlangothintathu,eneenkangeleko ezintathu,lokunhlangotsintsatfu / macelematsatfu,-busontathu,tlhakoretharo,tekanyotharo / hlakoretharo,mahlakore a mararo,siararu,xa matlhelo manharhu,Abbreviation,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_893,three-dimensional shape,driedimensionele vorm,umfanekiso onhlangothintathu,imo enembonakalo yeenkangeleko ezintathu,macelematsatfu / nhlangotsintsatfu,ijamo elibusontathu / ubungako obumahlandlhamathathu,popegotlhakoretharo,sebopego sa tekanyotharo / sebopego sa hlakoretharo,sebopeho se mahlakore a mararo,tshivhumbeo tsha siararu,xa xivumbeko xa matlhelo manharhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_894,threes,dries,ngakuthathu / ngantathu,ngezithathu,ngakutsatfu,ngakuthathu,seraro,ka ditharo / diraro,ka boraro,nga tharu / nga tharu-tharu,nharhu-nharhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_895,three squared,drie tot die mag twee,untathu oziphindayo,isithathu esiziphindaphindayo,kutsatfu phindza kabili,thathubukwere,tharo gabedi,tharo ka matlafatšo ya pedi,tharo matleng a bobedi,raru kavhili,nharhu hi kambirhi / xikwere xa nharhu,32,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_896,Thursday,Donderdag,uLwesine,ulweSine,Lesine,uLesine,Labone,Labone,Labone,Ḽavhuṋa,Ravumune,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_897,time,tyd,isikhathi,ixesha,sikhatsi,isikhathi,nako,nako,nako,tshifhinga,nkarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_898,time reading / reading of time,lees van tyd,ukubheka isikhathi,ukujonga ixesha / ukufundwa kwexesha,kufundza sikhatsi,ukufundwa kwesikhathi,puiso nako,go bala nako,ho bala nako,vhala tshifhinga,ku hlayela nkarhi / ku hlaya nkarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_899,times,maal,phindaphinda,phindaphinda,phindzaphindza,buyabuyelela,atisa / ga -,atiša,atisa,andisa,andzisa,,multiplication tables,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_900,tip / apex / vertex,toppunt / top,ichopho / isihloko sechopho,incam / i-apheksi,sicongo,itlobo / ipente,ntlhana,ntlha / ntlhorana / makopanong,vetheks,ṱhodzi,nthodzwi / makumu / maninginingini / nhlohlorhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_901,to,voor,ngaphambi,phambi,ku,kuya ku / ngaphambi kwa,go,go ya,ho,u ya kha,ku ya / ku nga si,preposition,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_902,today,vandag,namuhla,namhlanje,lamuhla / namuhla,namhlanje,gompieno,lehono / mamohla / naase,kajeno,namusi,namuntlha,,time,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_903,tomorrow,môre,kusasa,ngomso,kusasa,kusasa,ka moso,gosasa / ka moswane,hosane,matshelo,mundzuku,,time,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_904,top,top,phezulu,incopho,sicongo / etulu,isiqongolo / isitlhori,setlhoa,godimo,hodimo / tlhorong,nṱha,ehenhla,,space and position,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_905,total / sum,totaal,isamba,itotali / iyonke,samba / sekukonkhe / linani,isamba / inani,palogotlhe tlhakana,palomoka,kaofela / paloyohle,ṱhanganyelo / thothaḽa / tshivhaloguṱe,ntsengo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_906,total amount,totale bedrag,isamba semali,ixabiso lilonke,linani leliphelele,isamba esipheleleko,bokana,palomoka,kaofela,ṱhanganyelo / mutengo-guṱe,ntsengo wa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_907,total cost,totale koste / totale onkoste,isamba sentengo,isambuku,tindleko letiphelele,isamba sentengo,tlhotlhwa yotlhe / tlhwatlhwa yotlhe / madi- otlhe,thekomoka,ditshenyehelo kaofela,mutengo wo fhelelaho / mutengo woṱhe wo fhelela,ntsengo wa nxavo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_908,total expenditure,totale uitgawe,isamba sezindleko,inkcitho iyonke / indleko iyonke,imali lesetjentisiwe,isamba seendleko,ditshenyegelo tsotlhe,tshenyegelomoka,ditjeo kaofela,ṱhanganyelo ya zwibviswa / tshinyalelo yoṱhe yo fhelela,ntsengo wa tihakelelo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_909,total length,totale lengte,isamba sobude,ubude bubonke,budze lobuphelele,ubude obupheleleko,boleele jotlhe,botelelemoka,bolelele kaofela,vhulapfu ho fhelelaho,ntsengo wa vulehi / vulehi hinkwabyo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_910,total price,totale prys,isamba sentengiso,ixabiso elipheleleyo,intsengo lephelele,isamba sentengo,tlhwatlhwa yotlhe,thekomoka,theko kaofela,mutengo wo fhelelaho / mutengo-guṱe,ntsengo wa nxavo,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_911,total value,totale waarde,isamba senani / inani eliphelele,ixabiso lilonke,linani leliphelele,isamba senanintengo,boleng jotlhe / tlhwatlhwa yotlhe,bolengmoka,boleng kaofela,ndeme yo fhelelaho / ndeme-guṱe,ntsengo wa nxavo / ntsengo wa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_912,to the left of,links van,ngakwesokunxele kwa,ngasekhohlo kwe,ngesencele se,ngesinceleni se,molemeng wa,go ya go la nngela la,ka ho le letshehadi,kha tsha monde tsha,eximatsini xa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_913,to the right of,regs van,ngakwesokudla kwa,ngasekunene kwe,ngesekudla se,ngesidleni se,mojeng wa,go ya go la go ja la / go ya go la mmagoja la,ka ho le letona,kha tshauḽa tsha,exineneni xa,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_914,trace,natrek / aftrek,qopha,ukutreyisa,tsatsisa,gadangisela / khuphela / gwalululela,gatisa,latišiša,sehella,-tevhedzela,thireyisa / landzelerisisa / gantlanyisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_915,tracing,natreksel / natekening,ukuqopha,ukutreyisa / ukulanda umkhondo,kukopa ngekucindzetela / kufunisela,igadangiselo / ikhuphelo / igwalululelo,kgatiso,tatišišo,ho sehella,u tevhedzela / u ṱhireisa / u tevhelela,hi ku landzelerisa,noun,,,,,,,womzobo,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_916,trapezium,trapesium,ithraphiziyamu,itraphiziyamu,ithraphiziyamu,ithrapeziyamu,terapesiamo,trapesiamo,traphesiamo,thirapeziamu,thirapheziyamu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_917,triangle,driehoek,unxantathu,unxantathu,calatsatfu,uncantathu,khutlotharo,khutlotharo,kgutlotharo,thofunḓe-raru / ṱhiraiengeḽe,thirayengele / yinhla-dzi-nharhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_918,triangular,driehoekig / driekantig,okusanxantathu,bunxantathu / emilise okonxantathu,calatsatfu,sancantathu,sekhutlotharo,ya khutlotharo,e kgutlo di tharo,ngaho ṱhofunḓe-raru,xithirayengele / xiyinhla-dzi-nharhu,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_919,triangular number,driehoekgetal,inombolo engunxantathu,inani elibunxantathu,nombolocalatsatfu,inomboro esancantathu,palosekhutlotharo,nomoro ya khutlotharo,nomoro e kgutlo di tharo,nomboro ya ṱhofunḓe-raru / nomboro ya thiraiengeḽe,nomboro ya xithirayengele / nomboro ya xiyinhla-dzi-nharhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_920,triangular prism,driehoekige prisma,iphrizimu engunxantathu,iphrizimu ebunxantathu,iphrizimu lecalatsatfu,iphrizimu esancantathu,perisimesekhutlotharo,prisima ya khutlotharo,priseme e kgutlo di tharo,thofunḓe-raru i vhonadzaho,phirizimu ya yinhla-dzi-nharhu,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_921,trillion,triljoen,isigidintathu / ithriliyoni,itriliyoni,ithriliyoni,ithriliyoni,terilione,trilione,trilione,thiriḽioni,thiriliyoni,Great Britain,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_922,true,waar,iqiniso,eyinyaniso,liciniso,liqiniso,nnete,nnete,nnete,ngoho,ntiyiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_923,true number sentence,ware getallesin,umusho wezinombolo wempela,isivakalisi-manani esisiso,umushonombolo loliciniso,umutjhonomboro oliqiniso,polelopalonnete,palofoko ya nnete,polelopalo ya dinomoro,fhungombalo vhukuma,xivulwa nomboro xa ntiyiso,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_924,Tuesday,Dinsdag,uLwesibili,uLwesibini,Lesibili,uLesibili,Labobedi,Labobedi,Labobedi,Ḽavhuvhili,Ravumbirhi,,,,,,,,,,,,,,,,,,,,,,
dsac_multilingual_mathematics_dictionary_r_to_6_925,twelfth,twaalfde,okweshumi nambili,isinye kwishumi elinambini,kwelishumi nakubili,kwetjhumi nambili,nngwesomepeding,ya bolesomepedi,karolo ya leshomepedi,tsha fumimbili,vukhume-mbirhi,,,,,,,,,,,,,,,,,,,,,,
