id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_life_orientation_terminology_term_list_603,mining area,mynbougebied / myngebied,imayini,ummandla wemigodi / ummandla wezimbiwa,imayini,imayini,moepo,lefelo la moepo,merafong,vhupo ha mugodini / vhupo ha mimaini,ndhawu ya timayini,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_604,mining industry,mynbedryf / mynbousektor / mynwese,imboni yezimayini / izimayini,ushishino lwemigodi,imboni yetimayini,ibubulo lezenjiwa / ibubulo lokumayina,bodirelomoepo,intaseteri ya moepo,indasteri ya merafo,nḓowetshumo ya migodini / nḓowetshumo ya mimaini,khamphani ya migodi / khamphani ya timayini,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_605,minute,baie klein / piepklein,okuncu / okuncinyane,ncinane,-ncane,-ncancani,nnyennye / potlana,-nyenyane,-nyane,-ṱukusa,solekana / tsongahala,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_606,miserable,beroerd / ellendig / misrabel,olusizi,-lusizi / -nxungupheleyo / -ngakhululekanga,-lusizi,-nesizi,-tenegophetelelo / -tlhakatlhakana,-nyamilego kudu,-hlokofetseng,-ṱanganana,-nkantsako,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_607,mission,sending / missie,umsebenzi ojutshiwe / imishini,umnqophiso / idinga / umsebenzi,umgomo,imitjhini,borongwa,lesolo,thomo,vhurumiwa,mixini,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_608,misunderstanding,misverstand / misvatting,ukungaqondi,ukungavisisi / ukuva gwenxa,kungevisisi,ukungezwani / ukungazwisisi,-tlhaloganye / -utlwisise,go se kwešiše,ho se utlwisisane,u sa pfesesana,ku nga twisisani,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_609,mite,myt,ubuvunya,ingolwane,umsekenya / bukhuphe,iguruwa / imayithi,ntsenatsena / bosae,dikhunkhwanyana tše bontši e lego dinwamadi,nta ya dithole / maete,tshivhungu,xivunguri / xihehli,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_610,mobile clinic,mobiele kliniek / kliniek op wiele / reisende kliniek,umtholampilo ongumahambanendlwana,iklinikhi engumahamba nendlwana / iklinikhi engunojikeleza,umtfolamphilo longumahamba nendlwana,umtholapilo ongumakhamba ngendlwana / itliniki engumakhamba ngendlwana,klelinikitsamai,kliniki ya go thetha,tleleniki e tsamayang,kiḽinikithendeleki,tliliniki yo fambafamba,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_611,mock,terg / spot,ukugcona,gculela / ukwenza intlekisa,gcona / bhuca / phukuta / gwara,-rhuga,sotla / kgoba,-gegea / -kodutla,-soma,kolela / gaela,hlekula,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_612,modern living,moderne leefstyl / byderwetse leefstyl / nuwerwetse leefstyl,isimanjemanje,impilo yala maxesha / impilo yale mihla,imphucuko / imphilo yesimanje,ipilo yesimanjemanje / ipilo yesimodeni,tshelogompieno,bophelo bja sebjalebjale,bophelo ba sejwalejwale,kutshilele kwa musalauno,vutomi bya ximanjhemanjhe,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_613,modern story,moderne storie / eietydse storie / hedendaagse storie,indaba yesimanjemanje,imbali yala maxesha / imbali yale mihla,indzaba yesimanje / indzaba yalamuhla,indatjana yesimanjemanje / indatjana yesimodeni,kanelosegompieno / kanelo ya segompieno,kanegelo ya sebjalebjale,pale ya sejwalejwale,nganea ya musalauno,xitori xa ximanjhemanhje,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_614,moment,oomblik / moment,isikhashana,umzuzwana / ixeshana,sikhashana / umzuzwana / litfutjana,ithutjana / isikhatjhana,nakwana / ga jaana,motsotswana,motsotso,kufhinganyana,xinkadyana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_615,montage,montage,iqoqobucikozithombe,udibaniso-mifanekiso / imonteji,inhlanganisela yetitfombe / imonteji,imonetheji,kgoboketsodinepe,monthetše,pokello ya dinepe / montaje,monthadzhi,monteji,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_616,monument,monument,isikhumbuzo,isikhumbuzo / imonyumenti,litjesikhumbuto,ilitje lesikhumbuzo,sefikantswe,segopotšo / monyumente,sefika,tshihumbudzo,xitsundzuxo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_617,moon,maan,inyanga,inyanga,inyanga,inyanga,ngwedi,ngwedi,kgwedi,ṅwedzi,n'weti,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_618,moral,moraal / sedeles,isifundo,isifundo,sifundvo / umlayeto,isifundo,thuto,thuto,thuto,mikhwa,dyondzo,,,,,,indaba,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_619,Morocco,Marokko,i-Morocco,iMorokho,iMorokho,iMurokho / i-Morocco,Morocco,Morocco,Morocco,Morocco,Morocco,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_620,mosaic,mosaïek,imozayikhi,imozeyiki,imozayikhi,imozeyikhi,dibatabata / mosaiki,mosaiki / bokgabo bja dibenyane,ditema / moseiki,mosaic,mozayiki,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_621,mosque,moskee,isonto lamaSulumani / i-mosque,itempile yamaSilamsi,imoski / lisontfo lemaMoslemu,imoski,moskhi,moseke,mosk,mosque,kereke ya Masurumani,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_622,mother,moeder / ma,umama,umama,make,umma,mme,mma / mme,mme,mme,manana / mhakhi / mhani,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_623,motivation,motivering,ukukhuthaza,ukukhuthaza,kugcugcutela,ukukhuthaza,thotloetso,tlhohleletšo,kgothaletso,ṱhuṱhuwedzo,nsusumeto,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_624,motto,leuse / motto,isiqubulo,umngqele / imotho,sicubulo,isiqubulo,moano,moano,lepetjo,tshilivho / motto,xihlambanyo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_625,movies,rolprentteater,ingqayi / ibhayiskobho,indawo yebhanyabhanya / indawo yeemuvi / isinema,isinema,isinema,ditshwantshong / dibaesekopong / sinema,dipaesekopo,dimoving,muvi,esinema,usually referred to as the movies,place or physical location,,,,,,,,,,,,lefelo,,,,,,,,
dsac_life_orientation_terminology_term_list_626,Mozambique,Mosambiek,i-Mozambique,iMozambikhi,iMozambikhi,iMozambikhi,Mozambique,Mozambique,Mozambike,Mozambique,Mozambiki,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_627,mugger,straatrower / grypdief,umkhuthuzi,umkhuthuzi,sidlani / sigebengu / umkhuthuzi / tsotsi,umkhuthuzi,mokgothusi / mothukhuthi,mohlakodi,mokhothotsi,muhomboki,mukhutuzi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_628,mumps,pampoentjies,uzagiga,uqwilikana,emantjintjiwane,amatsinini,mauwe / dikgekgele,mauwe,manketela,mawi,malikwa / swigugamagama,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_629,municipal,munisipale / munisipaal,umasipala,-masipala,-masipaladi,-kwakamasipala / -kwakamasipalada,mmasepala,-masepala,-masepala,-masipala,masipala,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_630,music,musiek,umculo,umculo,umculo,umvumo,mmino,mmino,mmino,muzika,vuyimbeleri,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_631,Muslim,Moslem,i-Muslim / iSulumani,iSilamsi,Lisulumane / Limoslemu,iMoslemu,Momoseleme,Muslim,Lemoseleme,Muslim,Mumozileme,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_632,nasty,gemeen / onaangenaam / goor,okunengayo,-bi / -ntshingintshingi,-nyanyekako / -nyanyisako / -casulanako,-nyenyisako / -silingako,-mpe,-se kgahliše,-mpe,-silingaho,nyangatsa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_633,national,nasionaal,okwesizwe,-sizwe / -zwelonke / -lizwe,-kwavelonkhe,-kwesitjhaba / -kwelizwe,bosetšhaba,-bosetšhaba,-naha,-lushaka,-swa rixaka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_634,national anthem,volkslied,ihubo lesizwe,umhobe wesizwe,liculo lesive,ingoma yesitjhaba / irhalani lesizwe / irhalani lesitjhaba / ingoma yesizwe,pinabosetšhaba,koša ya bosetšhaba,pina ya setjhaba,luimbo lwa lushaka,risimu ra rixaka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_635,National Curriculum Codes,Nasionale Kurrikulumkodes,iziMpawuhlelo Zemfundo Zikazwelonke / ama-National Curriculum Code,iiKhowudi zeKharityhulam yeSizwe,Emakhodi Ekharikhulamu Avelonkhe,amaKhowudu weKharikhyulamu yeLizwe,Dikhoutokharikhulmobosetšhaba,Dikhouto tša Kharikhulamo ya Bosetšhaba,Dikhoutu tsa Kharikhulamo ya Naha,Khoudu dza Kharikhuḽamu ya Lushaka,Tikhodi ta Kharikhulamu ya Rixaka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_636,natural environment,natuurlike omgewing,isimo semvelo,imo-ndalo / imvelo,simondzawo semvelo,ibhoduluko lemvelo,tikologotlhago / tlholegotlhago,tikologo ya tlhago,tikoloho ya tlhaho,mupo,mbango wa ntumbuluko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_637,natural habitat,natuurlike habitat,indawo yokwemvelo,ikhaya lendalo,likhaya lemvelo,indawo yokuhlala yemvelo,bonnotlholego / bonnotlhago,bodulo bja tlhago bja diphedi,bodulo ba tlhaho,muponi,vutshamo bya ntumbuluko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_638,need,behoefte,isidingo,isidingo,sidzingo,ifuneko / itlhogeko,tlhokego / setlhokwa,sehlokwa,tlhoko,ṱhoḓea,xidingo,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_639,needle,breinaald / breipen,inaliti,inaliti,inyalitsi,inalidi,lomao,nalete,lemao,ṋeleṱe,nayiti / nereta,,knitting,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_640,negative feeling,negatiewe gevoel,umuzwa ongemuhle,imvakalelo enxaxhileyo / imvakalelo embi,imiva lengasikahle,imizwa esiliyo / imizwa yokungazethembi,maikutlompe,maikutlo a go ganana / maikutlo a go thulana,maikutlo a hananang,vhuḓipfi vhu si havhuḓi,matitwele yo ka ya nga ri kahle,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_641,neglect,verwaarlosing,ukunganaki,-ngahoyi,-nganaki / -yekelela,ukuliselela / ukuyekelela,tlhokomologa / kgathologa,hlokomologa / lahla,-hlokomoloha,litshedzela,honiso,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_642,neighbour,buurman / buurvrou,umakhelwane,ummelwane,makhelwane,umakhelwana,moagisani,moagišane,moahisane,muhura,muakelani,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_643,nervous,senuweeagtig / senuagtig,ukuthuka / ukuba novalo / ukuba notwetwe,-phakuphaku / -xhalabileyo,-tfukile / -neluvalo,-thukileko / -nevalo,-šwegašwega / -fafamoga / -tsaatseego,-tšhogile / -tshwenyegilego,-tshohileng,mazhuluzhulu / tshuwa / tshenuwa,-nkatshamiseko,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_644,nest,nes maak,ukwakhela isidleke / ukufukamela,-kha indlwane,akha sikhehle / fukamela,isirurhu / isidleke,aga sentlhaga / nna sentlhaga,-aga sehlaga,-ahela,fhaṱa tshiṱaha,ku aka xisaka,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_645,netball,netbal,ibhola lomnqakiswano,ibhola yomnyazi,libhola letandla,ibholo yezandla,kgweletlowa / bolotlowa,netepolo,netbolo,netibola,netebolo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_646,newspaper,koerant,iphephandaba,iphephandaba,liphephandzaba,iphephandaba,lokwalodikgang / kuranta,kuranta,koranta,gurannḓa,phephahungu / nyuziphepha,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_647,New Year's Day,Nuwejaarsdag / Nuwejaar,uNcibijane,iNyibidyala,Ncibijane / Lilanga Lemnyaka Lomusha,iLanga lomNyaka omuTjha / uNibijara,Letsatsi la Ngwaga o Mošwa,Letšatši la Ngwaga wo Moswa,Nubejara,Ḓuvha ḽa Ṅwaha Muswa,Siku ra Novinjara,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_648,Nguni,Nguni,isiNguni,isiNguni,Singuni,isiNguni,Senkuni,Nguni,Sekone,Tshinguni,Xingoni,,,,,,,,,,tilwimi,,amalimi,,,,,,,,,,
dsac_life_orientation_terminology_term_list_649,nickname,bynaam / spotnaam,isiteketiso / isidlaliso,isiqhulo / isiteketiso,libitodlala,ibizo lokudlalisa / ibizo labangani,leinatlaopo,leina la metlae,theneketso,dzina ḽa miswaswo / dzina ḽa midai,vito ro duvulela,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_650,nicotine,nikotien,inikhothini,inikhothini / intshongo,inikhothini / shevu weligwayi,inikhothini,bokgakga,nikothini,bokwadi,nikhothini,nhombe / nikotini,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_651,night guard,nagwag,ugqayinyanga,unogada / umantshingilane,mantjingelane / logadza,umatjingelani / ugadi,moletabosigo,mohlapetši wa bošego,molebedi wa bosiu,mulindavhusiku,murindzi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_652,nip,knyp / knypbyt,ukuncunza,quntsula / cuntsula,ncinta / lumaluma,-tsherula,nota / tsitlola / tsipa / tlhoba,-ngwathanyana / -kgera,-tsipa / -loma,ṅenza,tova,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_653,nourishing food,voedsame kos,ukudla okunomsoco,ukutya okunezondlo,kudla lokunemsoco / kudla lokwakha umtimba,ukudla okwakha umzimba,dijokotla,dijo tša phepo,dijo tse phepo,zwiḽiwa zwi fushaho,swakudya swo aka miri,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_654,novel,roman,inoveli,inoveli,indzabandze / inoveli,inoveli,padi,padi,padi / nobele,nganea,hungutsalwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_655,numerate,gesyferd,okwazi ukubala,-nokubala,-balako,-nekghono lokubala / -nelwazi leembalo,-kitsopalo,-tsebago dipalo,-tsebang dipalo,-ḓivhaho mbalo,-tiva ku hlayela,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_656,nutritional / nutritive,voedings / voeding,okwezakhamzimba,-nesondlo,-nemsoco / -netakhamtimba / -nemphilo,-ondlako,-dikotla,-nago le phepo,-phepo,fushaho,swa swakudya swo fuwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_657,nutritional information,voedingsinligting,ulwazi ngezakhamzimba,iinkcukacha ngezondlo,imininingwane yetakhamtimba,ilwazi ngokondleka,tshedimosetsodijokotla,tsebo ya dijo tša phepo,lesedi la tsa phepo,zwidodombedzwa zwa mufusho,vutivi bya swa swakudya,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_658,obesity,vetsug / swaarlywigheid,ukukhuluphala ngokweqile,ukutyeba ngokugqithisileyo,kukhuluphala kakhulu,ukuthela komzimba / ukuzimuka,bokimakima,go nona go feta tekano,bobehlebehle,muvhili wo kalulaho,ku nyuhela ku tlurisa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_659,obstacle,struikelblok / hindernis,isithiyo,umqobo / isithinteli,lugibe / sihibe,isiliyo / isiqabo,sekgoreletsi,tšhitišo,tshita,tshithithisi,xirhalanganyi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_660,Olympic Games / Olympics,Olimpiese Spele,Imidlalo Yama-Olimpiki,iMidlalo yeOlimpiki,Imidlalo yema-Olimpiki,imiDlalo yama-Olimpiki,Metshameko ya di Olimpiki,Dipapadi tša Olimphiki,Dipapadi tsa Olimpike,Mitambo ya Oḽimpiki,Mitlangu ya Tiolimpiki,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_661,one-day match,eendagwedstryd,umdlalo wosuku olulodwa,umdlalo weqakamba wosuku olunye,umdlalo walangalinye,umdlalo welanga linye,motshameko wa letsatsi le le lengwe,papadi ya kherikhethe ya letšatši le letee,papadi ya letsatsi,mutambo wa ḓuvha ḽithihi,ntlangu wa siku rin'we,,cricket,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_662,opinion,mening / siening / opinie,umbono / uvo,uluvo / imbono,umbono / luvo,umbono,kakanyo,maikutlo / mogopolo,maikutlo,vhupfiwa,vonelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_663,opportunity,geleentheid / kans,ithuba,ithuba,litfuba,ithuba,tšhono,monyetla,monyetla,tshifhinga / tshikhala,nkarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_664,oral tradition,mondelinge tradisie,ubucikomlomo,inkcubeko / imvelo,buciko bemlomo,isiko lomlomo / ubuthakgha bomlomo / ukudlulisa ilwazi lendabuko ngomlomo,meetlomolomo,setšo sa go laodišwa,neanotaba,sialala ya nganetshelo,ndzhavuko wa nomu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_665,organisation,organisasie,inhlangano,iqumrhu / umbutho,inhlangano,ihlangano,mokgatlho,mokgatlo,mokgatlo,dzangano,nhlangano,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_666,orient / orientate,oriënteer,ukujwayeza,qhelanisa,tetayete / tayeta,-jayeza,tlwaetsa / thapisa,-itlwaetša,-itlwaetsa,ḓowedza,toloveta,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_667,orphanage,weeshuis / kinderhuis,ikhaya lezintandane,ikhaya leenkedama,likhaya letintsandzane,ikhaya leentandani,legaekhutsana,legae la ditšhuana,dikgutsaneng,haya ha dzitsiwana,swisiwaneni,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_668,outcomes-based education / OBE,uitkomsgebaseerde onderwys / UGO / uitkomsgerigte onderwys,imfundo esekelwe yimphumela / i-OBE,imfundo esekelwe kwiziphumo / i-OBE,imfundvo lemiselwe imiphumela / i-OBE,ifundo enzinze emiphumeleni / i-OBE,thutototadipoelo / OBE,thuto ye e theilwego godimo ga dipoelo / OBE,thuto e itshetlehileng ka diphetho / OBE,pfunzo yo sedzaho kha mvelelo / OBE,dyondzo yo kongomisiwa eka mivuyelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_669,outdoor,buitenshuise / buitelug / opelug,okungaphandle,-ngaphandle,-ngaphandle,-ngaphandle,-ntle,-ka ntle,-ka ntle,nnḓa,-ehandle,adjective,space,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_670,outfit,uitrusting,umswenko / izembatho,isinxibo,timphahla tekugcoka / tembatfo,ilembatho,diaparo,diaparo,diaparo,zwiambaro,swiambalo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_671,packaging,verpakking,ukupakisha,upakisho,kuphutsela / kupaka,ukuphuthela,phuthela,phuthela,ho phuthela,vhupaki,ku phutsela,,process of covering,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_672,painkiller,pynstiller / pynstillende middel / pynmiddel,isidambisizinhlungu,isidambisi zintlungu / isibulali zintlungu / isidobalalisi zintlungu / isithomalalisi zintlungu,sicedzatinhlungu / sibulalitinhlungu,isibulaliinhlabi,seokobatsi,sebolayadihlabi,sefodisalehlaba,tshivhulahavhuṱungu,xidlayaswivavi,,medicine,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_673,pamphlet,pamflet,ibhukwana / iphamflethi,iphamflethi,incwajana / iphamflethi,iphamflethi,lokwalwana / phamfolete,phamfolete,phamfolete,ngavhela / phamfulethe,xibukwana / phafulete,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_674,paragraph,paragraaf,indima,umhlathi,indzima,indima / ipharagrafu,temana,temana,serapa,ndima,ndzimana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_675,paralyse,verlam,ukukhubaza,ukubulala ilungu lomzimba,chwalisa / khubata,-rholophaza / -qhwalisa,golefatsa / repetlanya,-golofatša,-qhwadisa,holefhadza,lamata,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_676,paraplegic,parapleeg,okhubazeke isingezansi,umntu ofe amazantsi,inkhubela,isipharela,segole,morephaditho,seqhwala,muholefhali wa milenzhe,xilema,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_677,partner,maat / gesel,uphathina,iqabane / umlingane,umlingani,umlingani / umbambisani,molekane,modirišani,mphato,mushumisani,mutirhisani,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_678,part-time work,deeltydse werk,itoho,isingxungxo / umsebenzi wethutyana,litoho,umsebenzi wesikhatjhana / itorho,letogo / tironakwana,mošomo wa nakwana,mosebetsi wa nakwana,mushumo wa tshifhinganyana,ntirho wa nkarhinyana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_679,passenger,passasier,umgibeli,umkhweli,umgibeli / umkhweli,umkhweli,mopalami / monamedi,monamedi,mopalami,munameli,mukhandziyisiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_680,passive resistance,lydelike verset / passiewe weerstand,ukunqababuthule,uqhankqalazo olubuthumileyo,kwala bubindze / kwala ngekuthula,ukunghanghabala buthule / ukunghanghabala sidu,gana - ka - setu,twantšho ntle le merusu,ho hana ka setu,u gwalaba nga mulalo,nsihalalonkamadzolonga,,human rights and politics,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_681,pavement,sypaadjie,unqenqemamgwaqo,ipavmente / ipheyivmenti,licadzi / ipheyvumenti,ipheyivimente,tselanathoko,tselanathoko,tselanathoko,phevimennde,phevhimente,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_682,peace,vrede,uxolo,uxolo,kuthula / lucolo,ukuthula,kagiso,khutšo,kgotso,mulalo,ku rhula,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_683,peace agreement,vredesooreenkoms / vredesverdrag,isivumelwano soxolo,isivumelwano soxolo,sivumelwano sekuthula / sivumelwano selucolo,isivumelwano sokuthula,tumelanokagiso,tumelelano ya khutšo,tumellano ya kgotso,thendelano ya mulalo,ntwanano wa ku rhula,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_684,peace corps / peacekeeping force,vredeskorps,abagcinikuthula,abagcini-cwangco,umbutfo wekugcina kuthula,ibutho lokuletha ukuthula,masoletlisakagiso,mašole a go tliša khutšo,lebotho la kgotso,maswole a zwa mulalo,masocha,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_685,peaceful resistance,vreedsame verset / vreedsame weerstand,ukuphikisa okunokuthula,uqhankqalazo olunocwangco,kwala ngekuthula / kwencaba ngekuthula,ukunghanghabala ngokuthula,gana - ka - kagiso,twantšho ya go ba le khutšo,ho hanana ka kgotso,mugwalabo wa mulalo,nsihalalonkamadzolonga,,human rights,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_686,peacekeeper,vredebewaarder / vredebewaker,umgcinikuthula,umgcini-cwangco,umlamuli / umgcinikuthula / umletsikuthula,umlethikuthula,modirakagiso,modirakhutšo,mmaballi wa kgotso,muḓisamulalo,mutisakurhula,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_687,peacekeeping,vredebewaring / vredehandhawing,ukugcina ukuthula,ukugcina ucwangco,kugcina kuthula,ukuletha ukuthula,-dira kagiso / tsereganyo / tetlanyo,go dira khutšo,paballo ya kgotso,ṋemulalo,ku tisa ku rhula,,,,,,,,,,,,,,,,,,,,,,
